smiles,pIC50
c1ccc2[nH]c(-c3ccnc(NCC(C)C)n3)nc2c1,6.763
c1cnc(Nc2cc(C(F)(F)F)ccc2)nc1NCC1CC1,7.375
c1ccc2nc(NC)nc(Nc3cccc(F)c3)c2c1,7.713
c1ccc2nc(N1CCOCC1)nc(Nc3ccc(C1CCC1)cc3)c2c1,7.405
c1ccc2nc(N1CCC(O)CC1)nc(Nc3ccc(CC)cc3)c2c1,6.479
c1ccc2nc(NCC)nc(Nc3ccc(C1CCC1)cc3)c2c1,7.1
c1cnc(Nc2cccc(CCC)c2)nc1NCC,7.825
c1ccnc(Nc2cccc(C)c2)c1N(C)CC,7.374
c1ccc2nc(N(C)CC)nc(Nc3ccc(C)cc3)c2c1,7.034
c1nc(Nc2ccc(CC)cc2)nc(n1)N1CC(C)CC1,8.676
c1cc(Nc2ccc(OC(F)(F)F)cc2)ncc1NCCC,7.14
COc1cc2nc(N1CCC(F)CC1)nc(Nc3cccc(NC(=O)C)c3)c2cc1OC,
c1nc(Nc2cccc(C(=O)NC)c2)nc(n1)N(C)CC,6.108
c1cc(F)c2[nH]c(-c3ccnc(NCCC)n3)nc2c1,9.5
c1cc(Nc2ccc(NC(=O)C)cc2)ncc1N1CCC(F)CC1,
c1ccnc(Nc2ccc(Cl)cc2)c1N1CC(C)CC1,6.593
COc1cc2nc(NCCC)nc(Nc3cccc(CC)c3)c2cc1OC,
c1ccc2nc(NCCC)nc(Nc3ccc(N(C)C)cc3)c2c1,6.738
c1cnc(Nc2cc(c1ccsc1)ccc2)nc1NCC1CC1,6.57
c1cc(Nc2ccc(Cl)cc2)ncc1N(C)CC,7.241
c1ccc2nc(NC1CCNCC1)nc(Nc3ccc(CN)cc3)c2c1,6.897
c1nc(Nc2cccc(Cl)c2)nc(n1)N1CCN(C)CC1,7.705
c1cc(Nc2ccc(CC)cc2)ncc1N1CCCC(O)C1,6.718
c1cc(Nc2ccc(OC(F)(F)F)cc2)ncc1N1CCC(O)CC1,
c1cnc(Nc2ccnc(C)c2)nc1N1CCOCC1,8.294
c1cnc(Nc2cc(SC)ccc2)nc1N1CCOCC1,7.155
COc1cc2nc(N1CC(C)CC1)nc(Nc3ccc(C(=O)N)cc3)c2cc1OC,7.474
c1ccnc(Nc2cccc(C(C)C)c2)c1N1CCC(N)CC1,
c1ccnc(Nc2cccc(F)c2)c1NCC,7.931
c1cc(Nc2ccc(C(=O)N)cc2)ncc1N1CCC(F)CC1,8.549
c1cnc(Nc2cc(OC(F)(F)F)ccc2)nc1NC1CCC1,7.986
COc1cc2nc(N1CCC(O)CC1)nc(Nc3cccc(C(=O)NC)c3)c2cc1OC,6.745
c1ccnc(Nc2ccc(NC(=O)C)cc2)c1N1CCOCC1,8.847
c1cnc(Nc2cc(OC(F)(F)F)ccc2)nc1N(CC)CC,7.509
c1cnc(Nc2cccc(C(F)(F)F)c2)nc1N1CC(O)CC1,7.712
c1ccnc(Nc2ccc(CC)cc2)c1N1CCC(O)CC1,8.565
c1cnc(Nc2ccc(CCC)cc2)nc1N(C)CC,7.948
COc1cc2nc(N1CCCC1)nc(Nc3cccc(C(C)C)c3)c2cc1OC,8.526
c1ccnc(Nc2ccc(S(=O)(=O)C)cc2)c1N1CCC(N)CC1,6.269
c1ccnc(Nc2ccc(OC)cc2)c1N1CCOC1,8.657
c1cnc(Nc2cc(SC)ccc2)nc1N1CCNCC1,8.394
c1ccc2[nH]c(Nc3ccnc(NC1CCNCC1)n3)nc2c1,7.415
COc1cc2nc(N1CCC(F)CC1)nc(Nc3cccc(C(=O)NC)c3)c2cc1OC,6.981
c1nc(Nc2cccc(C(F)(F)F)c2)nc(n1)NC,7.474
c1nc(Nc2ccc(OCC)cc2)nc(n1)N1CCN(CC)CC1,6.301
COc1cc2nc(N(C)CC)nc(Nc3cccc(Br)c3)c2cc1OC,8.95
c1cnc(Nc2ccc(OCCF)cc2)nc1NCC1CC1,6.535
c1cc(Nc2ccc(N(C)C)cc2)ncc1NCCC,7.301
COc1cc2nc(NC1CCNCC1)nc(Nc3ccc(C(=O)NC)cc3)c2cc1OC,8.152
c1cnc(Nc2cc(N(C)C)ccc2)nc1N1CCCC1C,6.881
c1nc(Nc2ccc(S(=O)(=O)C)cc2)nc(n1)N1CCC(O)CC1,6.041
COc1cc2nc(NCCC)nc(Nc3ccc(C#N)cc3)c2cc1OC,8.345
c1cnc2cc(Nc3ccc(OC(C)C)cc3)cn2c1,
c1cnc(Nc2cc(C1CC1)ccc2)nc1NCCC,6.771
c1ccc2nc(N1CC(C)CC1)nc(Nc3ccc(CC)cc3)c2c1,6.351
COc1cc2nc(N1CCC(F)CC1)nc(Nc3cccc(OC(F)(F)F)c3)c2cc1OC,7.069
c1ccnc(Nc2cccc(C(=O)NC)c2)c1NCC(C)C,6.827
c1ccnc(Nc2cccc(Br)c2)c1NCC(C)C,5.379
c1cnc(Nc2ccc(CCC)cc2)nc1N1CCC(N)CC1,8.108
c1ccc2nc(N1CCCC(O)C1)nc(Nc3cccc(OC)c3)c2c1,7.47
c1cnc(Nc2ccc(OCCF)cc2)nc1N1CCC(O)CC1,7.255
c1cnc(Nc2ccc(C(=O)NCC)cc2)nc1N1CC(O)CC1,7.467
c1cnc(Nc2ccc(OCCC)cc2)nc1NCCC,6.515
COc1cc2nc(N1CCC(O)CC1)nc(Nc3cccc(C1CCC1)c3)c2cc1OC,6.662
COc1cc2nc(N1CCC(F)CC1)nc(Nc3cccc(Br)c3)c2cc1OC,6.155
c1ccnc(Nc2ccc(C)cc2)c1NC1CC1,7.235
c1ccc2nc(N1CCCCC1)nc(Nc3ccc(C)cc3)c2c1,8.566
COc1cc2nc(N1CCCCC1)nc(Nc3ccc(C1CC1)cc3)c2cc1OC,7.635
c1c(C)cc2[nH]c(-c3ccnc(N1CCCC(O)C1)n3)nc2c1,6.741
c1ccnc(Nc2cccc(CC)c2)c1N1CCCC1,6.707
c1nc(Nc2cccc(CN)c2)nc(n1)N1CCC(N)CC1,7.028
c1ccnc(Nc2ccc(OC(F)(F)F)cc2)c1N1CCN(CC)CC1,7.502
c1ccnc(Nc2ccc(C)cc2)c1NC,5.741
c1cnc2cc(Nc3cccc(C(=O)NC)c3)cn2c1,7.917
c1cnc(Nc2ccc(CC)cc2)nc1N1CCN(C(=O)C)CC1,7.316
c1cnc(Nc2ccc(NC(=O)C)cc2)nc1NC1CC1,8.647
COc1cc2nc(NC1CC1)nc(Nc3cccc(OCC)c3)c2cc1OC,6.841
COc1cc2nc(N1CCCCC1)nc(Nc3ccc(C#N)cc3)c2cc1OC,5.346
c1cc(C(F)(F)F)c2[nH]c(-c3ccnc(NC)n3)nc2c1,7.838
c1ccc2nc(N1CCC(F)CC1)nc(Nc3cccc(Cl)c3)c2c1,7.433
c1cc(Nc2ccc(C(C)C)cc2)ncc1NC1CC1,6.974
c1cnc(Nc2cc(C(=O)N)ccc2)nc1N1CCCC1,7.166
c1cnc(Nc2cc(OCCC)ccc2)nc1NCC,7.105
c1cc(Nc2ccc(C1CCC1)cc2)ncc1N1CCN(CC)CC1,7.635
c1nc(Nc2cccc(C(=O)N)c2)nc(n1)NC1CCNCC1,5.601
c1ccc2nc(N1CCCCC1)nc(Nc3cccc(N(C)C)c3)c2c1,7.281
COc1cc2nc(N1CCOC1)nc(Nc3ccc(N(C)C)cc3)c2cc1OC,7.555
c1ccc2nc(N1CCOC1)nc(Nc3cccc(S(=O)(=O)C)c3)c2c1,7.446
c1cnc(Nc2ccc(N(C)C)cc2)nc1NC1CCC1,7.064
c1cc(Nc2ccc(C(C)C)cc2)ncc1N1CC(C)CC1,7.59
c1ccc2nc(NCC(C)C)nc(Nc3cccc(Br)c3)c2c1,8.05
c1ccc2nc(N1CCCC1)nc(Nc3cccc(CCC)c3)c2c1,6.335
c1ccnc(Nc2cccc(CC)c2)c1N1CCOCC1,7.991
c1cnc(Nc2ccc3[nH]nc(C)c3c2)nc1N1CCNCC1,8.3
COc1cc2nc(N1CCCC1)nc(Nc3cccc(OC)c3)c2cc1OC,7.66
c1nc(Nc2ccc(Br)cc2)nc(n1)N1CCCC(O)C1,6.445
COc1cc2nc(N1CCCCC1)nc(Nc3ccc(NC(=O)C)cc3)c2cc1OC,6.946
COc1cc2nc(N1CCCC1)nc(Nc3ccc(CN)cc3)c2cc1OC,6.102
c1cnc(Nc2ccc(C)cc2)nc1N1CCNCC1,7.147
c1cnc(Nc2cc(c1ccoc1)ccc2)nc1N1CC(F)(F)C1,7.206
c1ccc2nc(N1CC(O)CC1)nc(Nc3cccc(C)c3)c2c1,8.395
c1ccnc(Nc2ccc(N(C)C)cc2)c1NC,8.044
c1cnc(Nc2ccc(S(=O)(=O)C)cc2)nc1NCC,7.062
c1cnc(Nc2cccc3[nH]ncc23)nc1N1CCOC1,6.346
c1nc(Nc2cccc(OC)c2)nc(n1)N1CCC(O)CC1,7.275
c1cc(Nc2ccc(OCC)cc2)ncc1N1CCCC(O)C1,8.169
c1ccc2nc(N1CC(O)CC1)nc(Nc3cccc(NC(=O)C)c3)c2c1,
c1cnc(Nc2cc(NS(=O)(=O)C)ccc2)nc1N1CCC(OC)CC1,7.373
c1ccnc(Nc2cccc(Br)c2)c1N1CCCCC1,7.253
c1cc(Nc2ccc(C#N)cc2)ncc1N1CCC(N)CC1,7.748
c1cc(Nc2ccc(C1CCC1)cc2)ncc1NC1CCNCC1,7.051
c1cnc(Nc2cc(N(C)C)ccc2)nc1N1CC(O)CC1,7.267
c1cnc(Nc2cccc(OCC)c2)nc1N1CCNCC1,6.658
c1nc(Nc2cccc(C)c2)nc(n1)N1CCCC1,7.338
c1cnc(Nc2ccc(c1ccoc1)cc2)nc1N1CC(O)CC1,7.025
c1nc(Nc2ccc(C)cc2)nc(n1)N1CCNCC1,6.537
c1cnc(Nc2cccc(C(F)(F)F)c2)nc1N1CCOCC1,7.471
c1cnc(Nc2ccc(NCC)cc2)nc1N1CCN(C(=O)C)CC1,6.44
c1ccc2nc(N1CCCC(O)C1)nc(Nc3ccc(CCC)cc3)c2c1,7.818
c1cnc2ncc(Nc3ccc(Cl)cc3)n2c1,7.625
c1cnc(Nc2cc(N(C)C)ccc2)nc1N1CCN(C)CC1,7.849
c1nc(Nc2cccc(C1CCC1)c2)nc(n1)N1CC(O)CC1,
c1cnc(Nc2cc(S(=O)(=O)C)ccc2)nc1NCC1CC1,6.243
c1cnc2cc(Nc3cccc(N(C)C)c3)cn2c1,7.614
c1ccnc(Nc2cccc(S(=O)(=O)C)c2)c1N1CC(O)CC1,8.142
c1ccnc(Nc2cccc(CCC)c2)c1N1CCCCC1,8.335
c1ccc2nc(N1CCOCC1)nc(Nc3cccc(C1CC1)c3)c2c1,5.891
c1cnc2cc(Nc3ccc(C(=O)O)cc3)cn2c1,6.59
c1ccnc(Nc2ccc(C)cc2)c1NCC(C)C,
c1cnc(Nc2ccc(S(=O)(=O)C)cc2)nc1N1CCC(O)CC1,
c1cnc(Nc2cc(NCC)ccc2)nc1N1CCC(O)CC1,7.46
c1cnc(Nc2ccc3[nH]ncc3c2)nc1N1CCC(O)CC1,5.486
c1cnc(Nc2cc(NS(=O)(=O)C)ccc2)nc1N1CC(C)CC1,7.445
c1ccnc(Nc2ccc(C1CCC1)cc2)c1N(C)CC,
c1cnc(Nc2cc(C(=O)NCC)ccc2)nc1N(CC)CC,6.806
c1cc(Nc2ccc(Br)cc2)ncc1N1CCN(C)CC1,7.141
c1ccc2nc(N1CCOCC1)nc(Nc3ccc(Cl)cc3)c2c1,9.5
c1cnc(Nc2ccc(Cl)cc2)nc1NC1CCNCC1,8.595
c1cc(C)c2[nH]c(-c3ccnc(N1CC(O)CC1)n3)nc2c1,6.171
c1cnc(Nc2cc(CN)ccc2)nc1N(CC)CC,8.181
c1cnc(Nc2cc(C#N)ccc2)nc1N1CC(C)CC1,7.371
c1ccc2nc(NCC(C)C)nc(Nc3cccc(Cl)c3)c2c1,6.05
COc1cc2nc(NCC(C)C)nc(Nc3ccc(OC(F)(F)F)cc3)c2cc1OC,
COc1cc2nc(N1CCN(CC)CC1)nc(Nc3ccc(CN)cc3)c2cc1OC,7.731
c1ccc2nc(N1CCCCC1)nc(Nc3ccc(CCC)cc3)c2c1,6.255
COc1cc2nc(N1CCN(CC)CC1)nc(Nc3cccc(C1CC1)c3)c2cc1OC,8.07
c1cc(Nc2ccc(Br)cc2)ncc1N1CCC(F)CC1,
c1cnc(Nc2cc(Cl)ccc2)nc1N1CCC(O)CC1,6.632
c1ccnc(Nc2cccc(OC(F)(F)F)c2)c1N1CC(C)CC1,7.745
c1nc(Nc2ccc(C1CC1)cc2)nc(n1)N1CCCC1,
c1ccc2nc(N1CCCCC1)nc(Nc3cccc(OC)c3)c2c1,
COc1cc2nc(NC1CC1)nc(Nc3cccc(C1CCC1)c3)c2cc1OC,7.51
COc1cc2nc(NCC)nc(Nc3ccc(OCC)cc3)c2cc1OC,7.947
c1cnc(Nc2cc(OCC)ccc2)nc1N1CC(F)(F)C1,7.639
c1nc(Nc2ccc(C)cc2)nc(n1)N1CCCC(O)C1,6.109
c1ccc2nc(N1CC(C)CC1)nc(Nc3ccc(C#N)cc3)c2c1,7.723
COc1cc2nc(N1CCN(C)CC1)nc(Nc3ccc(C(=O)N)cc3)c2cc1OC,5.317
c1cnc(Nc2cc(CN)ccc2)nc1NCC1CC1,7.108
c1ccnc(Nc2cccc(Cl)c2)c1N1CCC(O)CC1,7.751
c1ccnc(Nc2cccc(C(C)C)c2)c1N1CC(O)CC1,8.777
c1nc(Nc2ccc(OCC)cc2)c2nc[nH]c2n1,7.813
c1c(Cl)cc2[nH]c(-c3ccnc(N1CCCC1)n3)nc2c1,7.095
c1cnc(Nc2cc(OCC)ccc2)nc1NCCC,8.105
c1cnc(Nc2cccc(OC)c2)nc1N1CCNCC1,8.266
c1cc(Nc2ccc(CCC)cc2)ncc1NCCC,9.414
COc1cc2nc(N1CC(O)CC1)nc(Nc3cccc(S(=O)(=O)C)c3)c2cc1OC,7.477
c1ccc2nc(N1CCCCC1)nc(Nc3ccc(S(=O)(=O)C)cc3)c2c1,6.402
c1cnc(Nc2ccc(CC)cc2)nc1N1CCOCC1,7.108
c1cnc(Nc2cc(C)ccc2)nc1NCC(C)C,5.463
c1cnc(Nc2cc(C(C)C)ccc2)nc1N1CCCC(O)C1,6.974
COc1cc2nc(NC1CCNCC1)nc(Nc3ccc(CCC)cc3)c2cc1OC,7.359
c1nc(Nc2cccc(CC)c2)nc(n1)N1CC(C)CC1,7.953
c1nc(Nc2cccc(C(=O)N)c2)nc(n1)N1CC(C)CC1,6.724
c1cnc(Nc2cc(c1ccsc1)ccc2)nc1N1CCC(F)CC1,7.335
c1ccc2nc(N1CC(O)CC1)nc(Nc3ccc(Br)cc3)c2c1,6.936
c1ccc2nc(N1CCC(N)CC1)nc(Nc3cccc(CC)c3)c2c1,7.405
COc1cc2nc(NCC)nc(Nc3ccc(CC)cc3)c2cc1OC,7.955
c1nc(Nc2cccc(F)c2)nc(n1)NCC,7.557
c1cnc2[nH]cc(Nc3ccc(NC(=O)C)cc3)c2n1,8.34
COc1cc2nc(N1CCOCC1)nc(Nc3cccc(CN)c3)c2cc1OC,6.45
COc1cc2nc(NCC)nc(Nc3ccc(S(=O)(=O)C)cc3)c2cc1OC,9.176
c1ccnc(Nc2ccc(C(=O)NC)cc2)c1NCC,7.746
c1ccnc(Nc2cccc(CCC)c2)c1N1CCNCC1,8.278
c1cnc(Nc2cc(c1ccoc1)ccc2)nc1N1CCN(C)CC1,6.069
O=C(Nc1ccc(F)cc1)Nc1ccc(Nc2nccc(N3CCOCC3)n2)cc1,7.605
c1cc(Nc2ccc(CN)cc2)ncc1N1CC(C)CC1,6.232
COc1cc2nc(N1CCC(O)CC1)nc(Nc3cccc(Cl)c3)c2cc1OC,6.617
c1ccnc(Nc2ccc(C1CCC1)cc2)c1N1CCOC1,7.912
c1ccnc(Nc2cccc(NC(=O)C)c2)c1N(C)CC,6.069
c1cc(Nc2ccc(Br)cc2)ncc1NC1CC1,6.205
c1nc(Nc2cccc(CCC)c2)nc(n1)N1CCC(O)CC1,7.708
c1cnc(Nc2cc(Cl)ccc2)nc1N1CCC(OC)CC1,8.134
c1cnc(Nc2cccc(CN)c2)nc1N1CCOC1,
c1ccnc(Nc2ccc(S(=O)(=O)C)cc2)c1N1CCCC1,7.585
COc1cc2nc(N1CCN(C)CC1)nc(Nc3cccc(S(=O)(=O)C)c3)c2cc1OC,7.797
c1ccc2nc(NCC(C)C)nc(Nc3cccc(S(=O)(=O)C)c3)c2c1,8.019
c1ccnc(Nc2cccc(C1CC1)c2)c1NC,7.547
c1nc(Nc2ccc(OC(F)(F)F)cc2)nc(n1)N1CCCCC1,6.274
c1ccc2nc(N1CCC(F)CC1)nc(Nc3cccc(NC(=O)C)c3)c2c1,5.677
c1cnc(Nc2cc(C(C)(C)C)ccc2)nc1N(C)CC,7.057
c1ccnc(Nc2ccc(C(=O)NC)cc2)c1N1CCC(F)CC1,7.968
c1nc(Nc2ccc(C(F)(F)F)cc2)nc(n1)N1CCCCC1,7.943
c1nc(Nc2ccc(CC)cc2)nc(n1)N1CC(O)CC1,7.406
c1cnc(Nc2cc(C(C)(C)C)ccc2)nc1NCC1CC1,6.261
c1cc(Nc2ccc(N(C)C)cc2)ncc1N1CCCC1,
c1cnc(Nc2cc(C(C)C)ccc2)nc1N1CC(C)CC1,6.342
c1nc(Nc2ccc(C#N)cc2)c2nc[nH]c2n1,7.874
c1cnc(Nc2cc(S(=O)(=O)C)ccc2)nc1NCCC,7.857
c1nc(Nc2cccc(NC(=O)C)c2)nc(n1)NCCC,7.593
c1nc(Nc2cccc(OC)c2)nc(n1)N1CCOCC1,7.461
c1nc(Nc2cccc(NC(=O)C)c2)nc(n1)NCC,6.555
c1ccnc(Nc2ccc(N(C)C)cc2)c1N1CCCC1,7.779
c1ccnc(Nc2ccc(Br)cc2)c1N1CCC(O)CC1,8.528
COc1cc2nc(N1CCCC1)nc(Nc3ccc(C)cc3)c2cc1OC,6.799
c1nc(Nc2cccc(S(=O)(=O)C)c2)nc(n1)NC1CC1,
c1ccnc(Nc2ccc(Br)cc2)c1N1CCN(C)CC1,7.42
COc1cc2nc(NC)nc(Nc3ccc(OC)cc3)c2cc1OC,8.564
c1cc(Nc2ccc(OC)cc2)ncc1N1CCCCC1,6.631
COc1cc2nc(NC1CC1)nc(Nc3cccc(C(=O)N)c3)c2cc1OC,7.504
c1nc(Nc2ccc(OCC)cc2)nc(n1)N1CCCCC1,6.517
c1cc(Nc2ccc(C1CCC1)cc2)ncc1N1CCN(C)CC1,8.037
c1cnc2[nH]cc(Nc3ccc(C#N)cc3)c2n1,7.257
c1cc(Nc2ccc(S(=O)(=O)C)cc2)ncc1NCC(C)C,7.501
c1ccc2nc(N(C)CC)nc(Nc3ccc(CCC)cc3)c2c1,6.445
c1nc(Nc2ccc(OC)cc2)c2nc[nH]c2n1,
c1cnc(Nc2cc(C)ccc2)nc1N1CCN(C(=O)C)CC1,8.357
c1ccnc(Nc2cccc(C(F)(F)F)c2)c1N1CCCC1,
c1nc(Nc2ccc(Cl)cc2)nc(n1)N1CC(C)CC1,5.685
COc1cc2nc(N1CCCCC1)nc(Nc3cccc(OCC)c3)c2cc1OC,6.885
c1cnc(Nc2cc(N(C)C)ccc2)nc1N(C)CC,7.659
c1cc(Nc2ccc(C(=O)N)cc2)ncc1N1CC(C)CC1,7.421
c1cc(Nc2ccc(F)cc2)ncc1NC1CCNCC1,7.907
c1ccnc(Nc2cccc(C(=O)N)c2)c1N(C)CC,7.632
c1nc(Nc2cccc(Br)c2)nc(n1)NCC,5.406
c1ccnc(Nc2cccc(C(=O)N)c2)c1NC,
c1ccc2nc(N1CCC(N)CC1)nc(Nc3ccc(C(=O)N)cc3)c2c1,
c1cc(Cl)c2[nH]c(-c3ccnc(N1CCC(OC)CC1)n3)nc2c1,5.103
c1cnc2cc(Nc3cccc(C(=O)O)c3)cn2c1,
c1ccnc(Nc2ccc(C(=O)N)cc2)c1NCCC,8.586
c1cnc(Nc2ccc(Cl)cc2)nc1N1CCN(CC)CC1,5.862
c1nc(Nc2cccc(C(=O)N)c2)nc(n1)NCC(C)C,7.06
c1cnc(Nc2ccc(F)cc2)nc1N(C)CC,6.831
c1nc(Nc2cccc(F)c2)nc(n1)NCC(C)C,6.789
COc1cc2nc(N1CCCC1)nc(Nc3cccc(N(C)C)c3)c2cc1OC,8.097
c1cnc(Nc2cc(SC)ccc2)nc1N1CC(F)(F)C1,7.324
c1nc(Nc2ccc(C(=O)N)cc2)nc(n1)N1CCOC1,7.028
c1ccc2nc(N1CCCC1)nc(Nc3ccc(N(C)C)cc3)c2c1,5.866
c1nc(Nc2ccc(OCC)cc2)nc(n1)NCCC,8.104
COc1cc2nc(N1CCC(N)CC1)nc(Nc3ccc(CN)cc3)c2cc1OC,7.333
c1cnc(Nc2ccc(c1ccsc1)cc2)nc1N1CCN(CC)CC1,
c1c(Cl)cc2[nH]c(-c3ccnc(N1CCCC1C)n3)nc2c1,7.015
c1ccnc(Nc2ccc(C#N)cc2)c1N1CCCC(O)C1,8.529
c1cnc(Nc2ccc(CN)cc2)nc1N1CC(C)CC1,7.666
c1ccc2[nH]c(-c3ccnc(N1CCC(OC)CC1)n3)nc2c1,7.264
COc1cc2nc(N1CC(O)CC1)nc(Nc3ccc(C(C)C)cc3)c2cc1OC,7.912
c1cc(Nc2ccc(CCC)cc2)ncc1N1CCN(CC)CC1,
COc1cc2nc(N1CCC(F)CC1)nc(Nc3cccc(F)c3)c2cc1OC,8.548
c1ccc2nc(N1CCC(O)CC1)nc(Nc3cccc(C)c3)c2c1,7.165
c1cc(Nc2ccc(C1CCC1)cc2)ncc1N1CCC(O)CC1,7.59
COc1cc2nc(N1CCNCC1)nc(Nc3ccc(C(=O)N)cc3)c2cc1OC,8.179
c1cnc(Nc2ccc(C(F)(F)F)cc2)nc1N1CCC(N)CC1,6.663
c1nc(Nc2ccc(OCC)cc2)nc(n1)NCC(C)C,8.627
c1ccc2nc(N(C)CC)nc(Nc3cccc(OC(F)(F)F)c3)c2c1,6.713
c1cnc(Nc2cc(C1CC1)ccc2)nc1N1CCCC1C,
c1cnc(Nc2ccc(C1CC1)cc2)nc1N1CCC(OC)CC1,7.334
COc1cc2nc(N(C)CC)nc(Nc3cccc(OC(F)(F)F)c3)c2cc1OC,6.176
c1cnc(Nc2ccc(C(=O)N)cc2)nc1NCC(C)C,8.918
c1nc(Nc2cccc(Cl)c2)nc(n1)N1CC(C)CC1,7.56
c1cc(C)c2[nH]c(-c3ccnc(N1CCC(N)CC1)n3)nc2c1,6.185
c1cc(Nc2ccc(C(F)(F)F)cc2)ncc1NCC,
c1cnc(Nc2cc(OC)ccc2)nc1NCCC,7.606
c1cnc(Nc2cc(C(=O)NCC)ccc2)nc1N1CCC(N)CC1,7.69
c1cnc2cc(Nc3ccc(C(C)C)cc3)cn2c1,8.454
c1cnc(Nc2ccc(F)cc2)nc1NC1CCC1,6.385
c1cnc(Nc2ccc(S(=O)(=O)C)cc2)nc1N1CCN(C)CC1,8.464
c1ccc2nc(NCCC)nc(Nc3cccc(OCC)c3)c2c1,
COc1cc2nc(N1CCNCC1)nc(Nc3ccc(C(=O)NC)cc3)c2cc1OC,8.688
c1cnc(Nc2cc(CN)ccc2)nc1N1CCCC1C,
c1nc(Nc2ccc(NC(=O)C)cc2)nc(n1)N1CCN(CC)CC1,6.932
c1ccnc(Nc2ccc(C(=O)NC)cc2)c1N1CCCC(O)C1,6.341
c1cc(Cl)c2[nH]c(-c3ccnc(NC1CCNCC1)n3)nc2c1,7.745
c1cnc(Nc2cc(OCC)ccc2)nc1N1CC(C)CC1,8.05
c1ccc2nc(N1CCOC1)nc(Nc3cccc(OC)c3)c2c1,7.634
c1ccc2nc(N(C)CC)nc(Nc3cccc(Cl)c3)c2c1,7.661
c1cnc(Nc2cccc(C#N)c2)nc1N1CCCCC1,
c1ccnc(Nc2ccc(CCC)cc2)c1N1CCN(C)CC1,7.096
c1cnc(Nc2ccc(OCC)cc2)nc1NCC1CC1,8.245
c1cnc2c(Nc3ccc(Cl)cc3)ccn2c1,8.477
c1nc(Nc2ccc(C(=O)NC)cc2)nc(n1)N1CC(C)CC1,6.93
O=C(c1ccncc1)Nc1ccnc(N2CCOCC2)n1,6.323
COc1cc2nc(N1CCOC1)nc(Nc3cccc(NC(=O)C)c3)c2cc1OC,6.83
c1cnc(Nc2cccc(CC)c2)nc1N1CCNCC1,7.675
COc1cc2nc(N1CCN(C)CC1)nc(Nc3ccc(OCC)cc3)c2cc1OC,
c1cc(F)c2[nH]c(-c3ccnc(N1CCN(C)CC1)n3)nc2c1,7.338
c1cnc(Nc2ccc(C1CC1)cc2)nc1NC1CCNCC1,6.74
c1cnc(Nc2ccc(C(C)(C)C)cc2)nc1N1CCNCC1,7.613
c1cnc(Nc2cc(C1CCC1)ccc2)nc1NC1CCC1,
c1cnc(Nc2ccc3[nH]nc(C)c3c2)nc1NCC,8.168
c1cnc(Nc2cc(C(C)C)ccc2)nc1N1CCC(N)CC1,6.198
c1ccnc(Nc2cccc(C(C)C)c2)c1NCCC,6.948
c1ccnc(Nc2ccc(C)cc2)c1N1CCNCC1,
c1cnc(Nc2cc(OC(C)C)ccc2)nc1NC1CC1,6.549
COc1cc2nc(NC)nc(Nc3ccc(Cl)cc3)c2cc1OC,6.899
c1ccc2nc(N1CC(C)CC1)nc(Nc3ccc(C(=O)NC)cc3)c2c1,
c1nc(Nc2ccc(Cl)cc2)nc(n1)N1CCN(CC)CC1,8.006
c1cnc(Nc2cc(OCCF)ccc2)nc1N1CCCCC1,
c1cc(Nc2ccc(C1CC1)cc2)ncc1NC1CCNCC1,6.78
c1nc(Nc2cccc(Cl)c2)nc(n1)N(C)CC,
c1cnc(Nc2ccc(C)cc2)nc1N1CCN(C(=O)C)CC1,
c1ccnc(Nc2cccc(OC(F)(F)F)c2)c1N1CCCC(O)C1,6.734
c1nc(Nc2ccc(F)cc2)nc(n1)N1CCC(F)CC1,6.958
c1ccc2nc(N1CCN(C)CC1)nc(Nc3ccc(OCC)cc3)c2c1,8.494
c1cc(Nc2ccc(OC)cc2)ncc1N1CCOC1,
c1cnc(Nc2cc(S(=O)(=O)C)ccc2)nc1NC1CCC1,7.059
c1cc(Nc2ccc(CCC)cc2)ncc1NCC(C)C,7.922
c1nc(Nc2ccc(C#N)cc2)nc(n1)N1CCC(O)CC1,7.474
c1cnc(Nc2cc(C(=O)NC)ccc2)nc1N(CC)CC,6.113
c1cc(Nc2ccc(C)cc2)ncc1N1CCCCC1,8.446
c1cc(Nc2ccc(F)cc2)ncc1N1CCCC(O)C1,8.357
c1cnc(Nc2ccc(C#N)cc2)nc1N1CC(F)(F)C1,8.114
c1cnc(Nc2cccc(OC(F)(F)F)c2)nc1N1CC(O)CC1,6.913
COc1cc2nc(NC1CCNCC1)nc(Nc3ccc(OCC)cc3)c2cc1OC,7.447
COc1cc2nc(NC1CC1)nc(Nc3ccc(C(C)C)cc3)c2cc1OC,7.765
c1ccnc(Nc2ccc(OC(F)(F)F)cc2)c1NCCC,5.908
COc1cc2nc(N(C)CC)nc(Nc3ccc(CC)cc3)c2cc1OC,6.551
c1ccnc(Nc2cccc(C)c2)c1NCCC,6.672
c1c(F)cc2[nH]c(-c3ccnc(N1CCC(N)CC1)n3)nc2c1,6.523
c1cc(Nc2ccc(Cl)cc2)ncc1N1CC(O)CC1,7.195
c1nc(Nc2cccc(Cl)c2)nc(n1)NC,6.705
c1cnc(Nc2ccc(CCC)cc2)nc1N1CCC(OC)CC1,5.756
